family,profile,canonical_key,type,canonical_value_type,repository_effective_default,source_kind,source_identifier,resolver,precedence,classification,defaulted,consumer,dynamic_read,snapshot_ready,represented_in_calculation_identity,schema
core.ranking,quality_momentum,profile.gates.danger_blocks_candidate,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.gates.earnings_block,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.label,string,STRUCTURE,"{""type"":""string"",""value"":""Quality Momentum""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,False,core.ranking-v1
core.ranking,quality_momentum,profile.missing_data_policy.penalty,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.missing_data_policy.rescale_available,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.name,string,STRUCTURE,"{""type"":""string"",""value"":""quality_momentum""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,False,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.danger_classification,real,STRUCTURE,"{""type"":""real"",""value"":""3""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.growth_trap_risk,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.missing_data,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.overheated_momentum,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.quality_risk,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.penalties.value_trap_risk,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_components.momentum_health,real,STRUCTURE,"{""type"":""real"",""value"":""0.25""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_components.momentum_strength,real,STRUCTURE,"{""type"":""real"",""value"":""0.25""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_components.risk_control,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_components.setup_quality,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_components.trend_quality,real,STRUCTURE,"{""type"":""real"",""value"":""0.2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.technical_weight,real,STRUCTURE,"{""type"":""real"",""value"":""0.45""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.thresholds.candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""6.8""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.thresholds.strong_candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""8""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.thresholds.watch_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""5.5""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.tradeability_overlay.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":false}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.tradeability_overlay.maximum_penalty,real,STRUCTURE,"{""type"":""real"",""value"":""0""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.tradeability_overlay.minimum_dollar_volume,null,STRUCTURE,"{""type"":""null"",""value"":null}",CODE_DEFAULT,ranking-profile-parser-defaults,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,True,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.tradeability_overlay.poor_penalty,real,STRUCTURE,"{""type"":""real"",""value"":""0""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,quality_momentum,profile.tradeability_overlay.very_poor_penalty,real,STRUCTURE,"{""type"":""real"",""value"":""0""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.apply_to_combined_score,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.block_if_within_days,integer,STRUCTURE,"{""type"":""integer"",""value"":2}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.block_new_entries,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.high_risk_if_within_days,integer,STRUCTURE,"{""type"":""integer"",""value"":5}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.medium_risk_if_within_days,integer,STRUCTURE,"{""type"":""integer"",""value"":10}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.missing_date_policy,string,STRUCTURE,"{""type"":""string"",""value"":""warn""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.penalties.blocked,real,STRUCTURE,"{""type"":""real"",""value"":""3""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.penalties.clear,real,STRUCTURE,"{""type"":""real"",""value"":""0""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.penalties.high,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.penalties.medium,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,earnings_risk_gate.penalties.unknown,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.description,string,STRUCTURE,"{""type"":""string"",""value"":""Aggressive ranking for emerging technical leaders.""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,False,core.ranking-v1
core.ranking,early_rocket,profile.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.fundamental_weight,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.gates.danger_blocks_candidate,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.gates.earnings_block,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.gates.fundamental_floor.enabled,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.gates.fundamental_floor.max_decision,string,STRUCTURE,"{""type"":""string"",""value"":""Speculative watch""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.gates.fundamental_floor.min_score,real,STRUCTURE,"{""type"":""real"",""value"":""2.5""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.label,string,STRUCTURE,"{""type"":""string"",""value"":""Early Rocket""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,False,core.ranking-v1
core.ranking,early_rocket,profile.missing_data_policy.penalty,real,STRUCTURE,"{""type"":""real"",""value"":""0.8""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.missing_data_policy.rescale_available,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.name,string,STRUCTURE,"{""type"":""string"",""value"":""early_rocket""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,False,core.ranking-v1
core.ranking,early_rocket,profile.penalties.climax_risk,real,STRUCTURE,"{""type"":""real"",""value"":""3""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.penalties.extreme_dilution,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.penalties.failed_breakout,real,STRUCTURE,"{""type"":""real"",""value"":""4""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.penalties.heavy_distribution,real,STRUCTURE,"{""type"":""real"",""value"":""2.5""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.penalties.missing_data,real,STRUCTURE,"{""type"":""real"",""value"":""0.8""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.penalties.quality_risk,real,STRUCTURE,"{""type"":""real"",""value"":""1.2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.breakout_quality,real,STRUCTURE,"{""type"":""real"",""value"":""0.15""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.momentum_strength,real,STRUCTURE,"{""type"":""real"",""value"":""0.35""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.relative_strength_acceleration,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.risk_control,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.trend_repair,real,STRUCTURE,"{""type"":""real"",""value"":""0.2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_components.volume_expansion,real,STRUCTURE,"{""type"":""real"",""value"":""0.1""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.technical_weight,real,STRUCTURE,"{""type"":""real"",""value"":""0.7""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.thresholds.candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""7""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.thresholds.strong_candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""8.2""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
core.ranking,early_rocket,profile.thresholds.watch_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""5.8""}",PROFILE,config/ranking_profiles.yaml,core_effective_configuration.resolve_ranking_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,rank_profile;rank_single_row;apply_profile_gates;calculate_profile_penalties;calculate_earnings_risk;_tradeability_penalty,no during certified scoring,True,True,core.ranking-v1
